-50;-55;-80;-63;-101;-101;-76;-83;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-59;-78;-68;-72;-101;-73;-81;-88;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-60;-76;-67;-73;-101;-72;-82;-85;-89;-101;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-54;-78;-67;-73;-78;-72;-82;-85;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-101;-54;-78;-101;-101;-101;-73;-84;-85;-90;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-60;-77;-67;-74;-77;-70;-81;-85;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-55;-81;-70;-74;-101;-70;-83;-86;-87;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-48;-77;-70;-72;-76;-87;-85;-86;-89;-101;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-48;-74;-63;-74;-75;-76;-82;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-49;-73;-71;-77;-75;-77;-81;-84;-89;-101;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-49;-53;-77;-82;-101;-101;-75;-81;-90;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-55;-74;-69;-101;-101;-74;-86;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-50;-79;-68;-73;-101;-67;-80;-85;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-54;-52;-101;-63;-73;-80;-66;-75;-87;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-101;-54;-76;-101;-72;-80;-68;-75;-88;-88;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-53;-57;-77;-64;-72;-80;-72;-78;-91;-101;-89;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-55;-75;-67;-73;-79;-69;-78;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-50;-101;-66;-101;-79;-70;-76;-88;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-51;-84;-101;-72;-101;-69;-76;-88;-89;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-51;-75;-65;-101;-81;-68;-76;-87;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-55;-82;-65;-72;-101;-70;-76;-85;-90;-81;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-45;-101;-75;-101;-71;-101;-71;-78;-86;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-54;-50;-76;-60;-76;-77;-75;-77;-89;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-53;-51;-83;-67;-77;-80;-69;-79;-88;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-48;-53;-78;-61;-101;-101;-72;-78;-85;-94;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-49;-53;-101;-61;-101;-101;-69;-78;-85;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-49;-53;-78;-60;-76;-101;-69;-79;-88;-101;-101;-92;-93;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-49;-54;-101;-63;-101;-101;-71;-76;-86;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-49;-51;-78;-101;-76;-79;-72;-101;-85;-89;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-52;-79;-68;-72;-79;-74;-78;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-53;-54;-74;-67;-71;-79;-78;-79;-86;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-60;-74;-63;-101;-82;-101;-101;-89;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-55;-71;-65;-72;-77;-76;-79;-84;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-48;-54;-78;-71;-74;-80;-70;-78;-83;-91;-95;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-54;-81;-70;-75;-81;-69;-76;-87;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-101;-53;-80;-66;-71;-84;-69;-101;-87;-91;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-53;-81;-66;-72;-101;-73;-75;-88;-92;-93;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-55;-78;-66;-70;-79;-73;-76;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-54;-84;-67;-70;-101;-74;-79;-89;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-55;-82;-69;-72;-101;-69;-78;-85;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-53;-79;-68;-70;-101;-69;-75;-87;-91;-94;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-53;-81;-69;-72;-101;-70;-77;-88;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-54;-79;-66;-70;-80;-71;-75;-90;-92;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-56;-78;-68;-71;-101;-71;-80;-87;-91;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-54;-80;-72;-73;-80;-73;-78;-85;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-56;-78;-70;-101;-79;-73;-79;-86;-89;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-55;-80;-71;-71;-80;-71;-101;-85;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-54;-79;-69;-72;-101;-69;-79;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-53;-54;-79;-67;-73;-82;-70;-79;-84;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-55;-81;-101;-72;-80;-70;-81;-94;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-56;-79;-67;-71;-83;-69;-79;-92;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-54;-75;-65;-101;-87;-77;-83;-83;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-52;-101;-101;-75;-101;-77;-83;-91;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-48;-57;-73;-67;-76;-77;-73;-82;-84;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-55;-73;-64;-76;-81;-68;-101;-85;-92;-101;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-59;-79;-64;-101;-80;-69;-101;-87;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-54;-78;-68;-74;-81;-71;-101;-87;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-55;-79;-64;-74;-79;-73;-77;-89;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-53;-78;-66;-101;-78;-72;-77;-90;-93;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-48;-53;-88;-101;-76;-101;-75;-79;-89;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-49;-58;-80;-65;-74;-101;-80;-79;-86;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-48;-55;-80;-65;-77;-101;-69;-75;-86;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-56;-78;-63;-73;-79;-70;-101;-86;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-55;-78;-63;-76;-101;-68;-79;-88;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-53;-62;-76;-64;-71;-82;-68;-82;-84;-93;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-49;-56;-79;-65;-70;-101;-64;-101;-101;-101;-101;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-59;-75;-64;-72;-80;-63;-83;-83;-101;-101;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-45;-47;-78;-60;-69;-101;-58;-83;-86;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-45;-49;-78;-63;-71;-82;-63;-81;-101;-101;-101;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-49;-76;-63;-73;-79;-60;-82;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-50;-78;-62;-68;-80;-59;-82;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-49;-101;-66;-71;-80;-60;-81;-83;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-49;-54;-76;-62;-70;-101;-63;-82;-83;-101;-101;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-54;-101;-67;-101;-87;-63;-79;-101;-93;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-47;-77;-64;-71;-84;-73;-82;-88;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-50;-79;-66;-71;-101;-59;-77;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-48;-46;-101;-66;-101;-84;-63;-80;-101;-91;-101;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-48;-80;-65;-73;-82;-57;-101;-89;-101;-101;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-49;-57;-78;-101;-71;-80;-61;-81;-83;-101;-101;-93;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-49;-79;-66;-71;-101;-62;-81;-81;-101;-101;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-49;-57;-76;-101;-71;-82;-62;-80;-81;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-58;-78;-61;-71;-101;-58;-81;-86;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-45;-49;-80;-62;-73;-101;-58;-81;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-50;-80;-68;-72;-101;-59;-81;-82;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-86;-48;-101;-64;-73;-101;-58;-81;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-59;-88;-63;-72;-80;-59;-87;-82;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-59;-76;-68;-101;-82;-64;-81;-83;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-57;-80;-67;-73;-80;-69;-81;-83;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-49;-101;-63;-74;-82;-58;-101;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-48;-76;-65;-74;-101;-58;-87;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-48;-80;-64;-73;-81;-58;-82;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-48;-79;-64;-101;-79;-59;-81;-101;-101;-101;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-55;-80;-68;-70;-80;-59;-81;-83;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-54;-81;-66;-72;-101;-64;-81;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-48;-75;-68;-74;-82;-63;-82;-82;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-55;-74;-101;-73;-101;-58;-101;-83;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-47;-76;-66;-73;-101;-58;-80;-91;-101;-101;-93;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-48;-75;-66;-72;-101;-58;-82;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-49;-79;-65;-73;-81;-59;-82;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-49;-76;-68;-73;-88;-58;-82;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-52;-56;-76;-67;-73;-80;-64;-81;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-56;-80;-66;-73;-81;-63;-81;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-56;-75;-66;-73;-81;-63;-81;-82;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-58;-76;-64;-101;-80;-59;-81;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-48;-76;-64;-101;-80;-59;-101;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-48;-79;-66;-101;-82;-59;-83;-82;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-58;-76;-67;-70;-81;-58;-83;-83;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-58;-79;-66;-68;-82;-63;-81;-83;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-58;-76;-66;-72;-101;-64;-82;-83;-101;-101;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-58;-79;-67;-72;-101;-74;-83;-81;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-49;-76;-64;-101;-101;-59;-81;-90;-94;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-49;-76;-63;-101;-81;-59;-81;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-49;-77;-63;-73;-81;-76;-101;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-57;-78;-66;-72;-101;-60;-82;-83;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-57;-78;-66;-73;-101;-62;-83;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-57;-77;-67;-73;-82;-63;-101;-82;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-49;-49;-79;-67;-73;-101;-63;-81;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-49;-101;-65;-72;-101;-58;-83;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-48;-77;-63;-101;-81;-58;-80;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-48;-76;-63;-72;-101;-59;-81;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-58;-79;-64;-73;-101;-63;-82;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-57;-75;-66;-101;-81;-64;-86;-83;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-101;-57;-76;-64;-70;-82;-63;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-56;-76;-66;-73;-101;-64;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-47;-49;-76;-66;-74;-80;-63;-82;-101;-93;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-49;-77;-66;-74;-101;-59;-81;-101;-93;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-50;-77;-66;-72;-80;-60;-101;-92;-93;-101;-92;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-50;-60;-79;-67;-101;-79;-59;-101;-82;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-60;-79;-69;-72;-79;-60;-81;-81;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-51;-60;-80;-67;-101;-81;-62;-86;-82;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-101;-50;-77;-62;-73;-101;-64;-84;-81;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-49;-77;-62;-73;-101;-63;-81;-90;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
-46;-49;-76;-62;-73;-80;-60;-81;-101;-101;-101;-91;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101;-101
